skill_name,district,posting_count,avg_salary,in_taxonomy,current_demand_score,growth_rate_percent,obsolescence_risk,demand_trend,district_growth_rate,district_skills_gap,static_emerging_bonus,trends_bonus,emerging_bonus,obsolescence_penalty,predicted_score_6m,confidence_6m,predicted_score_12m,confidence_12m,predicted_score_24m,confidence_24m,demand_band_6m,demand_band_12m,demand_band_24m
SQL,Solapur,21,103973.76190476191,True,47.6,23.2375,Low,Rapidly Growing,9.0745,41.6085,0.0,0.0,0.0,0.0,68.2,85,76.2,85,92.4,85,High,High,Very High
SQL,Yavatmal,29,108315.10344827586,True,66.7,23.2375,Low,Rapidly Growing,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,86.1,85,94.3,85,110.5,85,High,Very High,Very High
Safety,Ahmednagar,11,116060.0,False,23.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,36.4,64,38.5,64,42.7,64,Medium,Medium,Medium
Safety,Akola,15,102922.33333333333,False,29.8,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,42.0,72,44.2,72,48.7,72,Medium,Medium,Medium
Safety,Amravati,9,171844.0,False,25.8,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,39.3,60,41.5,60,46.0,60,Medium,Medium,Medium
Safety,Aurangabad,13,151543.84615384616,False,30.8,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,44.2,68,46.1,68,49.9,68,Medium,Medium,Medium
Safety,Beed,10,171342.7,False,25.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,40.8,62,43.2,62,48.0,62,Medium,Medium,Medium
Safety,Bhiwandi,9,116496.88888888889,False,22.2,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,36.5,60,38.7,60,43.1,60,Medium,Medium,Medium
Safety,Chandrapur,13,77685.92307692308,False,28.6,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,41.5,68,43.7,68,48.1,68,Medium,Medium,Medium
Safety,Dhule,10,89842.1,False,27.3,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,41.8,62,44.3,62,49.4,62,Medium,Medium,Medium
Safety,Jalgaon,12,180385.0,False,28.9,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,42.4,66,44.6,66,49.1,66,Medium,Medium,Medium
Safety,Jalna,6,130587.16666666667,False,10.9,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,23.0,54,25.1,54,29.4,54,Low,Low,Low
Safety,Kolhapur,10,117507.2,False,22.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,37.0,62,39.4,62,44.3,62,Medium,Medium,Medium
Safety,Latur,14,183011.7857142857,False,33.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,47.6,70,50.0,70,54.9,70,Medium,Medium,Medium
Safety,Mumbai,17,159222.0588235294,False,55.6,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,68.6,76,70.9,76,75.6,76,High,High,High
Safety,Nagpur,14,115910.21428571429,False,28.3,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,42.2,70,44.5,70,49.1,70,Medium,Medium,Medium
Safety,Nanded,7,172270.85714285713,False,13.3,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,26.1,56,28.3,56,32.6,56,Low,Low,Low
Safety,Nashik,11,147648.54545454544,False,26.3,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,39.8,64,42.0,64,46.2,64,Medium,Medium,Medium
Safety,Osmanabad,11,128544.72727272728,False,23.8,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,37.1,64,39.1,64,43.1,64,Medium,Medium,Medium
Safety,Parbhani,11,131624.72727272726,False,20.4,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,34.2,64,36.6,64,41.2,64,Low,Medium,Medium
Safety,Pune,12,92363.25,False,30.6,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,45.0,66,47.2,66,51.5,66,Medium,Medium,Medium
Safety,Raigad,7,152821.2857142857,False,17.1,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,31.4,56,33.9,56,38.9,56,Low,Low,Medium
Safety,Sangli,15,152434.13333333333,False,43.7,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,57.2,72,59.6,72,64.4,72,Medium,Medium,Medium
Safety,Satara,11,110269.18181818182,False,25.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,39.7,64,42.1,64,47.1,64,Medium,Medium,Medium
Safety,Solapur,10,220415.0,False,21.4,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,36.2,62,38.4,62,43.0,62,Medium,Medium,Medium
Safety,Yavatmal,6,157482.83333333334,False,11.9,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,25.5,54,27.8,54,32.5,54,Low,Low,Low
Safety Standards,Ahmednagar,23,121984.69565217392,False,51.2,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,64.3,77,66.4,77,70.6,77,Medium,High,High
Safety Standards,Akola,19,136077.2105263158,False,38.3,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,50.5,77,52.7,77,57.2,77,Medium,Medium,Medium
Safety Standards,Amravati,32,145357.78125,False,100.0,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,113.5,77,115.7,77,120.2,77,Very High,Very High,Very High
Safety Standards,Aurangabad,27,127205.77777777778,False,66.7,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,80.1,77,82.0,77,85.8,77,High,High,High
Safety Standards,Beed,24,107309.16666666667,False,65.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,80.8,77,83.2,77,88.0,77,High,High,High
Safety Standards,Bhiwandi,23,95047.21739130435,False,61.1,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,75.4,77,77.6,77,82.0,77,High,High,High
Safety Standards,Chandrapur,15,124464.53333333334,False,33.3,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,46.2,72,48.4,72,52.8,72,Medium,Medium,Medium
Safety Standards,Dhule,22,113224.22727272728,False,63.6,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,78.1,77,80.6,77,85.7,77,High,High,High
Safety Standards,Jalgaon,20,152727.75,False,50.0,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,63.5,77,65.7,77,70.2,77,Medium,High,High
Safety Standards,Jalna,24,124906.29166666667,False,50.0,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,62.1,77,64.2,77,68.5,77,Medium,Medium,High
Safety Standards,Kolhapur,20,186969.45,False,47.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,62.0,77,64.4,77,69.3,77,Medium,Medium,High
Safety Standards,Latur,19,161424.26315789475,False,46.2,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,60.5,77,62.9,77,67.8,77,Medium,Medium,High
Safety Standards,Mumbai,16,166218.5625,False,51.9,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,64.9,74,67.2,74,71.9,74,Medium,High,High
Safety Standards,Nagpur,21,238973.2857142857,False,43.5,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,57.4,77,59.7,77,64.3,77,Medium,Medium,Medium
Safety Standards,Nanded,16,129299.6875,False,33.3,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,46.1,74,48.3,74,52.6,74,Medium,Medium,Medium
Safety Standards,Nashik,27,170546.1851851852,False,68.4,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,81.9,77,84.1,77,88.3,77,High,High,High
Safety Standards,Osmanabad,20,165731.55,False,45.2,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,58.5,77,60.5,77,64.5,77,Medium,Medium,Medium
Safety Standards,Parbhani,18,153592.0,False,34.7,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,48.5,77,50.9,77,55.5,77,Medium,Medium,Medium
Safety Standards,Pune,23,146669.86956521738,False,61.1,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,75.5,77,77.7,77,82.0,77,High,High,High
Safety Standards,Raigad,19,94176.68421052632,False,51.4,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,65.7,77,68.2,77,73.2,77,High,High,High
Safety Standards,Sangli,19,125335.84210526316,False,56.2,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,69.7,77,72.1,77,76.9,77,High,High,High
Safety Standards,Satara,13,199359.61538461538,False,30.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,44.7,68,47.1,68,52.1,68,Medium,Medium,Medium
Safety Standards,Solapur,28,131972.82142857142,False,64.3,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,79.1,77,81.3,77,85.9,77,High,High,High
Safety Standards,Yavatmal,20,172351.85,False,45.2,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,58.8,77,61.1,77,65.8,77,Medium,Medium,High
Sales,Ahmednagar,5,248620.8,False,9.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,22.4,52,24.5,52,28.7,52,Low,Low,Low
Sales,Akola,6,185565.33333333334,False,10.6,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,22.8,54,25.0,54,29.5,54,Low,Low,Low
Sales,Amravati,6,67798.0,False,16.1,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,29.6,54,31.8,54,36.3,54,Low,Low,Medium
Sales,Aurangabad,7,148686.42857142858,False,15.4,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,28.8,56,30.7,56,34.5,56,Low,Low,Low
Sales,Beed,4,112778.5,False,8.6,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,23.7,50,26.1,50,30.9,50,Low,Low,Low
Sales,Bhiwandi,6,227991.16666666666,False,13.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,28.2,54,30.4,54,34.8,54,Low,Low,Low
Sales,Chandrapur,3,38087.333333333336,False,4.8,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,17.7,48,19.9,48,24.3,48,Low,Low,Low
Sales,Dhule,3,27346.333333333332,False,6.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,20.6,48,23.1,48,28.2,48,Low,Low,Low
Sales,Jalgaon,4,221616.75,False,7.9,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,21.4,50,23.6,50,28.1,50,Low,Low,Low
Sales,Jalna,5,192848.0,False,8.7,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,20.8,52,22.9,52,27.2,52,Low,Low,Low
Sales,Kolhapur,6,216547.5,False,12.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,27.0,54,29.4,54,34.3,54,Low,Low,Low
Sales,Latur,4,146928.5,False,7.7,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Sales,Mumbai,9,159311.66666666666,False,25.9,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,38.9,60,41.2,60,45.9,60,Medium,Medium,Medium
Sales,Nagpur,7,198159.42857142858,False,13.0,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,26.9,56,29.2,56,33.8,56,Low,Low,Low
Sales,Nanded,2,60038.5,False,2.2,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,15.0,46,17.2,46,21.5,46,Low,Low,Low
Sales,Nashik,6,160318.33333333334,False,13.2,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.1,54,Low,Low,Low
Sales,Osmanabad,5,83968.0,False,9.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,22.8,52,24.8,52,28.8,52,Low,Low,Low
Sales,Parbhani,6,67229.5,False,10.2,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,24.0,54,26.4,54,31.0,54,Low,Low,Low
Sales,Pune,5,116885.4,False,11.1,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,25.5,52,27.7,52,32.0,52,Low,Low,Low
Sales,Raigad,2,297586.5,False,2.9,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,17.2,46,19.7,46,24.7,46,Low,Low,Low
Sales,Sangli,1,41864.0,False,0.0,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,13.5,44,15.9,44,20.7,44,Low,Low,Low
Sales,Satara,4,159190.75,False,7.5,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,22.2,50,24.6,50,29.6,50,Low,Low,Low
Sales,Solapur,6,181659.33333333334,False,11.9,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.5,54,Low,Low,Low
Sales,Yavatmal,3,149463.33333333334,False,4.8,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,18.4,48,20.7,48,25.4,48,Low,Low,Low
Sample Collection,Ahmednagar,8,133782.25,False,16.3,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,29.4,58,31.5,58,35.7,58,Low,Low,Medium
Sample Collection,Akola,7,194103.85714285713,False,12.8,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,25.0,56,27.2,56,31.7,56,Low,Low,Low
Sample Collection,Amravati,5,186212.4,False,12.9,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,26.4,52,28.6,52,33.1,52,Low,Low,Low
Sample Collection,Aurangabad,4,87224.5,False,7.7,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,21.1,50,23.0,50,26.8,50,Low,Low,Low
Sample Collection,Beed,4,122398.5,False,8.6,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,23.7,50,26.1,50,30.9,50,Low,Low,Low
Sample Collection,Bhiwandi,1,51355.0,False,0.0,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,14.3,44,16.5,44,20.9,44,Low,Low,Low
Sample Collection,Chandrapur,6,148017.0,False,11.9,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,24.8,54,27.0,54,31.4,54,Low,Low,Low
Sample Collection,Dhule,4,182073.5,False,9.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,23.6,50,26.1,50,31.2,50,Low,Low,Low
Sample Collection,Jalgaon,5,181301.6,False,10.5,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.7,52,Low,Low,Low
Sample Collection,Jalna,6,102713.66666666667,False,10.9,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,23.0,54,25.1,54,29.4,54,Low,Low,Low
Sample Collection,Kolhapur,4,74037.5,False,7.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Sample Collection,Latur,3,256185.66666666666,False,5.1,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,19.4,48,21.8,48,26.7,48,Low,Low,Low
Sample Collection,Mumbai,9,124684.22222222222,False,25.9,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,38.9,60,41.2,60,45.9,60,Medium,Medium,Medium
Sample Collection,Nagpur,7,93648.85714285714,False,13.0,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,26.9,56,29.2,56,33.8,56,Low,Low,Low
Sample Collection,Nanded,6,136633.0,False,11.1,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,23.9,54,26.1,54,30.4,54,Low,Low,Low
Sample Collection,Nashik,6,211610.66666666666,False,13.2,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.1,54,Low,Low,Low
Sample Collection,Osmanabad,5,41018.8,False,9.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,22.8,52,24.8,52,28.8,52,Low,Low,Low
Sample Collection,Parbhani,9,180838.11111111112,False,16.3,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,30.1,60,32.5,60,37.1,60,Low,Low,Medium
Sample Collection,Pune,9,107441.77777777778,False,22.2,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,36.6,60,38.8,60,43.1,60,Medium,Medium,Medium
Sample Collection,Raigad,3,164541.66666666666,False,5.7,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,20.0,48,22.5,48,27.5,48,Low,Low,Low
Sample Collection,Sangli,4,44854.75,False,9.4,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,22.9,50,25.3,50,30.1,50,Low,Low,Low
Sample Collection,Satara,3,224228.0,False,5.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,19.7,48,22.1,48,27.1,48,Low,Low,Low
Sample Collection,Solapur,3,195403.0,False,4.8,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,19.6,48,21.8,48,26.4,48,Low,Low,Low
Sample Collection,Yavatmal,3,226067.33333333334,False,4.8,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,18.4,48,20.7,48,25.4,48,Low,Low,Low
Scikit-learn,Ahmednagar,3,72375.33333333333,False,4.7,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,17.8,48,19.9,48,24.1,48,Low,Low,Low
Scikit-learn,Akola,5,176354.4,False,8.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,20.7,52,22.9,52,27.4,52,Low,Low,Low
Scikit-learn,Amravati,1,489095.0,False,0.0,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,13.5,44,15.7,44,20.2,44,Low,Low,Low
Scikit-learn,Aurangabad,3,196588.33333333334,False,5.1,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,18.5,48,20.4,48,24.2,48,Low,Low,Low
Scikit-learn,Beed,7,143390.14285714287,False,17.1,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,32.2,56,34.6,56,39.4,56,Low,Low,Medium
Scikit-learn,Bhiwandi,3,45223.0,False,5.6,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,19.9,48,22.1,48,26.5,48,Low,Low,Low
Scikit-learn,Chandrapur,6,103441.16666666667,False,11.9,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,24.8,54,27.0,54,31.4,54,Low,Low,Low
Scikit-learn,Dhule,7,134961.0,False,18.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,32.7,56,35.2,56,40.3,56,Low,Medium,Medium
Scikit-learn,Jalgaon,2,192872.5,False,2.6,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,16.1,46,18.3,46,22.8,46,Low,Low,Low
Scikit-learn,Jalna,6,94085.33333333333,False,10.9,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,23.0,54,25.1,54,29.4,54,Low,Low,Low
Scikit-learn,Kolhapur,5,74467.0,False,10.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,24.5,52,26.9,52,31.8,52,Low,Low,Low
Scikit-learn,Latur,4,79651.0,False,7.7,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,22.0,50,24.4,50,29.3,50,Low,Low,Low
Scikit-learn,Mumbai,10,113028.2,False,29.6,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,42.6,62,44.9,62,49.6,62,Medium,Medium,Medium
Scikit-learn,Nagpur,4,139332.0,False,6.5,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,20.4,50,22.7,50,27.3,50,Low,Low,Low
Scikit-learn,Nanded,3,141569.66666666666,False,4.4,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,17.2,48,19.4,48,23.7,48,Low,Low,Low
Scikit-learn,Nashik,5,207210.4,False,10.5,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.4,52,Low,Low,Low
Scikit-learn,Osmanabad,8,179850.25,False,16.7,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,30.0,58,32.0,58,36.0,58,Low,Low,Medium
Scikit-learn,Parbhani,3,93250.0,False,4.1,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,17.9,48,20.3,48,24.9,48,Low,Low,Low
Scikit-learn,Pune,5,188619.4,False,11.1,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,25.5,52,27.7,52,32.0,52,Low,Low,Low
Scikit-learn,Raigad,3,72170.33333333333,False,5.7,0.0,,,9.9115,39.47,0.0,0.0,0.0,0.0,20.0,48,22.5,48,27.5,48,Low,Low,Low
Scikit-learn,Sangli,4,218443.25,False,9.4,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,22.9,50,25.3,50,30.1,50,Low,Low,Low
Scikit-learn,Satara,3,199447.33333333334,False,5.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,19.7,48,22.1,48,27.1,48,Low,Low,Low
Scikit-learn,Solapur,6,52821.666666666664,False,11.9,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,26.7,54,28.9,54,33.5,54,Low,Low,Low
Scikit-learn,Yavatmal,5,141637.4,False,9.5,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,23.1,52,25.4,52,30.1,52,Low,Low,Low
Selenium,Ahmednagar,4,142487.5,False,7.0,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,20.1,50,22.2,50,26.4,50,Low,Low,Low
Selenium,Akola,5,208702.2,False,8.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,20.7,52,22.9,52,27.4,52,Low,Low,Low
Selenium,Aurangabad,2,90105.5,False,2.6,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,16.0,46,17.9,46,21.7,46,Low,Low,Low
Selenium,Beed,3,249267.33333333334,False,5.7,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,20.8,48,23.2,48,28.0,48,Low,Low,Low
Selenium,Bhiwandi,7,158607.85714285713,False,16.7,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,31.0,56,33.2,56,37.6,56,Low,Low,Medium
Selenium,Chandrapur,5,78705.2,False,9.5,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,22.4,52,24.6,52,29.0,52,Low,Low,Low
Selenium,Dhule,6,192450.0,False,15.2,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,29.7,54,32.2,54,37.3,54,Low,Low,Medium
Selenium,Jalgaon,7,112850.14285714286,False,15.8,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,29.3,56,31.5,56,36.0,56,Low,Low,Medium
Selenium,Jalna,3,134027.33333333334,False,4.3,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,16.4,48,18.5,48,22.8,48,Low,Low,Low
Selenium,Kolhapur,3,155942.66666666666,False,5.0,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,19.5,48,21.9,48,26.8,48,Low,Low,Low
Selenium,Latur,3,288326.3333333333,False,5.1,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,19.4,48,21.8,48,26.7,48,Low,Low,Low
Selenium,Mumbai,8,121818.75,False,22.2,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,35.2,58,37.5,58,42.2,58,Medium,Medium,Medium
Selenium,Nagpur,3,142311.66666666666,False,4.3,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,18.2,48,20.5,48,25.1,48,Low,Low,Low
Selenium,Nanded,6,126358.83333333333,False,11.1,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,23.9,54,26.1,54,30.4,54,Low,Low,Low
Selenium,Nashik,5,75455.8,False,10.5,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,24.0,52,26.2,52,30.4,52,Low,Low,Low
Selenium,Osmanabad,5,199665.6,False,9.5,0.0,,,8.059999999999999,37.4765,0.0,0.0,0.0,0.0,22.8,52,24.8,52,28.8,52,Low,Low,Low
Selenium,Parbhani,4,82709.0,False,6.1,0.0,,,9.2835,38.364,0.0,0.0,0.0,0.0,19.9,50,22.3,50,26.9,50,Low,Low,Low
Selenium,Pune,2,119299.5,False,2.8,0.0,,,8.681999999999999,40.851,0.0,0.0,0.0,0.0,17.2,46,19.4,46,23.7,46,Low,Low,Low
Selenium,Sangli,4,261745.25,False,9.4,0.0,,,9.5185,37.182,0.0,0.0,0.0,0.0,22.9,50,25.3,50,30.1,50,Low,Low,Low
Selenium,Satara,5,64131.8,False,10.0,0.0,,,9.8795,40.648,0.0,0.0,0.0,0.0,24.7,52,27.1,52,32.1,52,Low,Low,Low
Selenium,Solapur,3,261263.66666666666,False,4.8,0.0,,,9.0745,41.6085,0.0,0.0,0.0,0.0,19.6,48,21.8,48,26.4,48,Low,Low,Low
Selenium,Yavatmal,7,78744.42857142857,False,14.3,0.0,,,9.310500000000001,37.6325,0.0,0.0,0.0,0.0,27.9,56,30.2,56,34.9,56,Low,Low,Low
Sketch,Ahmednagar,7,131459.14285714287,False,14.0,0.0,,,8.46,36.595,0.0,0.0,0.0,0.0,27.1,56,29.2,56,33.4,56,Low,Low,Low
Sketch,Akola,5,144467.2,False,8.5,0.0,,,9.0,33.019,0.0,0.0,0.0,0.0,20.7,52,22.9,52,27.4,52,Low,Low,Low
Sketch,Amravati,1,15413.0,False,0.0,0.0,,,8.8925,37.6035,0.0,0.0,0.0,0.0,13.5,44,15.7,44,20.2,44,Low,Low,Low
Sketch,Aurangabad,5,112588.2,False,10.3,0.0,,,7.6,38.486000000000004,0.0,0.0,0.0,0.0,23.7,52,25.6,52,29.4,52,Low,Low,Low
Sketch,Beed,5,66868.2,False,11.4,0.0,,,9.5965,42.417,0.0,0.0,0.0,0.0,26.5,52,28.9,52,33.7,52,Low,Low,Low
Sketch,Bhiwandi,6,228843.33333333334,False,13.9,0.0,,,8.895,40.1755,0.0,0.0,0.0,0.0,28.2,54,30.4,54,34.8,54,Low,Low,Low
Sketch,Chandrapur,4,116835.0,False,7.1,0.0,,,8.7865,35.588,0.0,0.0,0.0,0.0,20.0,50,22.2,50,26.6,50,Low,Low,Low
Sketch,Dhule,5,100302.6,False,12.1,0.0,,,10.1625,39.802,0.0,0.0,0.0,0.0,26.6,52,29.1,52,34.2,52,Low,Low,Low
Sketch,Jalgaon,3,125299.0,False,5.3,0.0,,,8.879999999999999,37.665,0.0,0.0,0.0,0.0,18.8,48,21.0,48,25.5,48,Low,Low,Low
Sketch,Jalna,3,146740.33333333334,False,4.3,0.0,,,8.616499999999998,33.054500000000004,0.0,0.0,0.0,0.0,16.4,48,18.5,48,22.8,48,Low,Low,Low
Sketch,Kolhapur,2,221896.5,False,2.5,0.0,,,9.7,40.227999999999994,0.0,0.0,0.0,0.0,17.0,46,19.4,46,24.3,46,Low,Low,Low
Sketch,Latur,5,99390.8,False,10.3,0.0,,,9.7515,39.448,0.0,0.0,0.0,0.0,24.6,52,27.0,52,31.9,52,Low,Low,Low
Sketch,Mumbai,2,138591.5,False,0.0,0.0,,,9.267,35.709500000000006,0.0,0.0,0.0,0.0,13.0,46,15.3,46,20.0,46,Low,Low,Low
Sketch,Nagpur,7,192184.0,False,13.0,0.0,,,9.1105,38.835,0.0,0.0,0.0,0.0,26.9,56,29.2,56,33.8,56,Low,Low,Low
Sketch,Nanded,2,268587.5,False,2.2,0.0,,,8.637,35.605000000000004,0.0,0.0,0.0,0.0,15.0,46,17.2,46,21.5,46,Low,Low,Low
Sketch,Nashik,2,176395.0,False,2.6,0.0,,,8.586,37.875,0.0,0.0,0.0,0.0,16.1,46,18.3,46,22.5,46,Low,Low,Low
